,user_id,item_id,Sentimiento
1694,hayen-,730,positivo
1695,76561198068174077,730,neutral
1696,76561197995939652,222880,positivo
1697,76561197995939652,218230,positivo
1698,76561197995939652,205100,positivo
1699,76561197995939652,550,positivo
1700,hoot_toot,271590,neutral
1701,hoot_toot,1900,neutral
1702,76561198028187926,374570,neutral
1703,ExtraEdition,224600,neutral
1704,76561198088408984,236390,neutral
1705,76561198088408984,214950,negativo
1706,76561198088408984,224260,neutral
1707,sgtkitty,299740,neutral
1708,76561198065247694,253710,negativo
1709,76561198065247694,339800,neutral
1710,76561198065247694,24240,positivo
1711,76561198065247694,1250,positivo
1712,76561198065247694,206210,neutral
1713,76561198054549164,289950,negativo
1714,76561198094506909,214490,neutral
1715,76561198094506909,252490,negativo
1716,Letachal,245550,positivo
1717,Letachal,249870,neutral
1718,Letachal,363970,positivo
1719,Letachal,207620,neutral
1720,Letachal,219740,neutral
1721,Letachal,207610,neutral
1722,Letachal,400,positivo
1723,Letachal,220,neutral
1724,Letachal,440,neutral
1725,76561198046912445,211820,neutral
1726,76561198046912445,301520,positivo
1727,76561198046912445,1250,positivo
1728,76561198046912445,212680,positivo
1729,falynax,730,neutral
1730,falynax,221100,negativo
1731,PlainLukekil,245170,neutral
1732,76561198103524411,200510,positivo
1733,76561198103524411,242860,neutral
1734,rockethaul,48700,positivo
1735,76561198106239471,730,positivo
1736,76561198085107826,570,neutral
1737,76561198047208774,4000,positivo
1738,76561198047208774,440,neutral
1739,FeatInk,271590,neutral
1740,FeatInk,7670,neutral
1741,FeatInk,105600,neutral
1742,FeatInk,550,positivo
1743,FeatInk,8870,neutral
1744,FeatInk,219890,neutral
1745,FeatInk,570,neutral
1746,bigprenis,218620,neutral
1747,bigprenis,730,neutral
1748,bigprenis,296470,positivo
1749,76561198068086235,49520,neutral
1750,dahaydos,243870,positivo
1751,dahaydos,222880,positivo
1752,dahaydos,247910,neutral
1753,dahaydos,107410,positivo
1754,dahaydos,221100,positivo
1755,dahaydos,440,neutral
1756,dahaydos,730,positivo
1757,matt20131,105600,neutral
1758,76561198028357316,221100,negativo
1759,76561198090768760,440,negativo
1760,Mrawes0m3,8930,neutral
1761,InsightXIVC,228380,neutral
1762,InsightXIVC,200710,neutral
1763,76561198054211660,730,neutral
1764,76561198054211660,262410,positivo
1765,76561198054211660,440,neutral
1766,izumireina,4000,neutral
1767,izumireina,730,positivo
1768,Fetolino,227940,positivo
1769,Fetolino,301520,positivo
1770,76561198032373589,235360,positivo
1771,76561198032373589,91700,neutral
1772,Fiesta787,252950,neutral
1773,76561197960425229,226980,positivo
1774,76561198057473311,346900,neutral
1775,76561198057473311,440,negativo
1776,76561198068825441,252490,negativo
1777,LetsBeOn,295110,positivo
1778,76561198061285334,264200,positivo
1779,76561198061285334,242720,positivo
1780,76561198061285334,33230,neutral
1781,Takmid,222880,positivo
1782,Takmid,282660,positivo
1783,76561198075229095,222880,neutral
1784,76561198003855855,250420,positivo
1785,OH_MY_GOSH,218620,negativo
1786,modtech,570,positivo
1787,modtech,243870,negativo
1788,modtech,391460,positivo
1789,Fliqi,730,neutral
1790,adderz308,730,neutral
1791,BajanCanidian,440,positivo
1792,BajanCanidian,218620,neutral
1793,Fluphy_,570,neutral
1794,Fluphy_,265930,positivo
1795,Fluphy_,550,positivo
1796,Fluphy_,440,neutral
1797,Fluphy_,49520,neutral
1798,Fluphy_,105600,negativo
1799,Fluphy_,730,neutral
1800,Fluphy_,4000,positivo
1801,76561198021135914,218620,positivo
1802,76561198162487321,346110,positivo
1803,76561198162487321,418070,positivo
1804,Anthonybasso,204300,neutral
1805,Anthonybasso,206210,positivo
1806,76561198124526584,219740,positivo
1807,76561198124526584,105600,positivo
1808,76561198044471846,730,positivo
1809,FORTHMINGUTH,304930,positivo
1810,FORTHMINGUTH,440,positivo
1811,TruBru,222900,neutral
1812,76561198007165405,209730,neutral
1813,tyrone266,440,positivo
1814,Frankaloons,107410,neutral
1815,Frankaloons,4000,neutral
1816,Frankaloons,270370,positivo
1817,Frankaloons,301970,neutral
1818,Frankaloons,275700,positivo
1819,jach5270,8190,positivo
1820,jach5270,219150,positivo
1821,jach5270,550,neutral
1822,76561197995338574,730,neutral
1823,76561197995338574,374570,neutral
1824,76561197995338574,218620,positivo
1825,76561197995338574,28050,negativo
1826,76561197995338574,4000,positivo
1827,76561198066916378,244850,positivo
1828,76561198066916378,233250,positivo
1829,76561198066916378,440,positivo
1830,76561198066916378,6060,neutral
1831,76561198066916378,4000,positivo
1832,idsoftwaresquake,13250,positivo
1833,idsoftwaresquake,253610,neutral
1834,idsoftwaresquake,391540,neutral
1835,idsoftwaresquake,360740,negativo
1836,idsoftwaresquake,1250,positivo
1837,76561198057781627,290080,positivo
1838,76561198007208545,330210,negativo
1839,76561198062924967,64000,negativo
1840,76561198062924967,4560,neutral
1841,bradon745,730,positivo
1842,farmerbillson,227680,neutral
1843,iConnor_,440,positivo
1844,76561198091938654,204360,neutral
1845,76561198091938654,440,neutral
1846,dankememesforsweatyteens,230050,neutral
1847,76561198045421572,200210,negativo
1848,mudswipe,34900,negativo
1849,dazahh,208090,neutral
1850,dazahh,388520,negativo
1851,dazahh,107410,positivo
1852,dazahh,209160,neutral
1853,76561198019669521,8970,negativo
1854,76561197985634755,362890,neutral
1855,76561198067938749,730,neutral
1856,maketeanotwar,200710,neutral
1857,maketeanotwar,233290,neutral
1858,LeBovin,230410,neutral
1859,LeBovin,211420,positivo
1860,LeBovin,388520,positivo
1861,LeBovin,252490,positivo
1862,LeBovin,242760,positivo
1863,LeBovin,218620,positivo
1864,FunkMeister1,4000,neutral
1865,FunkMeister1,221910,neutral
1866,FunkMeister1,233250,positivo
1867,FunkMeister1,271290,negativo
1868,FunkMeister1,231430,neutral
1869,FunkMeister1,4560,positivo
1870,FunkMeister1,620,positivo
1871,FunkMeister1,6950,positivo
1872,FunkMeister1,13570,positivo
1873,76561198141880878,301520,negativo
1874,76561198025199025,72850,neutral
1875,76561198025199025,236090,positivo
1876,jb2481,570,positivo
1877,76561198034573935,48800,positivo
1878,76561198034573935,50130,neutral
1879,76561198034573935,24670,positivo
1880,76561198034573935,220200,positivo
1881,76561198034573935,33900,positivo
1882,76561198072724653,730,negativo
1883,76561198072724653,289650,negativo
1884,xKillerInstinct,730,positivo
1885,galvanicturtles,570,positivo
1886,JorazGamerGuy,259080,neutral
1887,JorazGamerGuy,212800,positivo
1888,JorazGamerGuy,730,positivo
1889,76561198089131001,203140,negativo
1890,loominis,335240,negativo
1891,tcase42,301520,positivo
1892,gatorgolfing,218620,negativo
1893,gatorgolfing,252490,positivo
1894,gatorgolfing,304240,negativo
1895,gatorgolfing,391540,positivo
1896,gatorgolfing,271590,positivo
1897,gatorgolfing,319510,positivo
1898,gatorgolfing,440,neutral
1899,gatorgolfing,10090,positivo
1900,gatorgolfing,730,neutral
1901,Has2Ragretz,208090,positivo
1902,76561198060072424,265630,negativo
1903,76561198060072424,304930,neutral
1904,76561198060072424,238960,neutral
1905,76561198060072424,242720,neutral
1906,76561198065466146,323370,positivo
1907,76561198065466146,212500,positivo
1908,76561198065466146,730,neutral
1909,HeavyfromHell,440,positivo
1910,HeavyfromHell,391540,neutral
1911,MysticZemo,10150,neutral
1912,MysticZemo,221640,neutral
1913,gfire555,301520,positivo
1914,gfire555,105600,positivo
1915,76561198050768829,730,negativo
1916,76561198036861500,550,positivo
1917,HiJason,273110,negativo
1918,ghostlybug22,570,neutral
1919,ghostlybug22,730,positivo
1920,ghostlybug22,8870,positivo
1921,ghostlybug22,10150,positivo
1922,ghostlybug22,205100,neutral
1923,ghostlybug22,252490,positivo
1924,ghostlybug22,55230,positivo
1925,GiBaPEzLife,730,positivo
1926,76561198079080583,72850,neutral
1927,gillinator,211820,positivo
